cleanliness_score,odor_score,waste_level,complaints,footfall,hours_since_cleaning,odor_x_waste,crowding_index,complaint_rate,hours_norm,location_Bangalore,location_Chennai,location_Delhi,location_Kolkata,location_Mumbai,location_Pune,facility_type_Bus Stand,facility_type_Hospital,facility_type_Market,facility_type_Park,facility_type_Public Toilet,facility_type_Railway Station
7.2,7.6,5.5,3,359,1.7,41.8,43.78048780487805,0.008333333333333333,0.07083333333333333,False,False,True,False,False,False,False,False,False,False,True,False
7.5,5.4,8.0,8,307,5.3,43.2,36.11764705882353,0.025974025974025976,0.22083333333333333,False,False,True,False,False,False,False,False,False,False,False,True
3.2,9.0,6.9,3,288,21.7,62.1,68.57142857142857,0.010380622837370242,0.9041666666666667,False,False,True,False,False,False,False,False,False,False,False,True
5.7,8.1,5.2,5,247,20.9,42.12,36.865671641791046,0.020161290322580645,0.8708333333333332,False,False,True,False,False,False,False,False,False,True,False,False
5.9,4.4,5.1,0,237,1.5,22.44,34.34782608695652,0.0,0.0625,False,False,True,False,False,False,False,False,False,False,False,True
9.6,5.4,3.8,7,444,15.5,20.52,41.88679245283019,0.015730337078651686,0.6458333333333334,False,False,False,False,True,False,False,False,False,False,True,False
6.5,8.3,8.9,7,154,9.8,73.87,20.533333333333335,0.04516129032258064,0.4083333333333334,False,False,True,False,False,False,False,False,False,False,False,True
0.4,6.6,7.9,4,342,17.4,52.14,244.2857142857143,0.011661807580174927,0.725,False,False,True,False,False,False,False,False,False,False,True,False
3.3,6.6,2.8,10,288,4.4,18.479999999999997,66.97674418604652,0.03460207612456748,0.18333333333333335,False,False,False,False,False,True,True,False,False,False,False,False
5.1,5.6,3.1,5,298,2.7,17.36,48.852459016393446,0.016722408026755852,0.1125,False,True,False,False,False,False,False,False,False,False,False,True
8.3,4.3,7.6,0,273,27.9,32.68,29.354838709677416,0.0,1.1624999999999999,True,False,False,False,False,False,False,True,False,False,False,False
7.8,4.2,7.0,3,0,14.3,29.400000000000002,0.0,3.0,0.5958333333333333,False,True,False,False,False,False,False,False,False,True,False,False
9.9,6.7,5.6,7,0,28.5,37.519999999999996,0.0,7.0,1.1875,False,True,False,False,False,False,False,False,False,False,False,True
3.9,1.8,4.3,1,269,10.8,7.74,54.897959183673464,0.003703703703703704,0.45,False,False,False,True,False,False,False,True,False,False,False,False
5.8,4.3,6.4,4,0,17.1,27.52,0.0,4.0,0.7125,False,False,True,False,False,False,False,True,False,False,False,False
6.2,8.1,5.6,4,96,6.8,45.35999999999999,13.333333333333332,0.041237113402061855,0.2833333333333333,False,False,False,False,True,False,False,True,False,False,False,False
3.4,7.0,6.6,3,508,15.7,46.199999999999996,115.45454545454544,0.005893909626719057,0.6541666666666667,False,False,True,False,False,False,False,False,False,True,False,False
5.1,3.0,3.6,0,343,9.1,10.8,56.22950819672131,0.0,0.37916666666666665,True,False,False,False,False,False,False,False,False,False,False,True
6.6,4.4,1.1,0,12,12.8,4.840000000000001,1.5789473684210527,0.0,0.5333333333333333,False,False,False,False,False,True,True,False,False,False,False,False
7.8,7.5,5.2,0,273,31.0,39.0,31.02272727272727,0.0,1.2916666666666667,False,False,False,False,True,False,False,False,False,False,True,False
2.7,7.2,1.2,6,111,21.7,8.64,30.0,0.05357142857142857,0.9041666666666667,False,False,False,False,False,True,False,False,True,False,False,False
5.8,2.3,6.6,2,319,8.1,15.179999999999998,46.911764705882355,0.00625,0.33749999999999997,False,True,False,False,False,False,True,False,False,False,False,False
8.7,8.5,4.8,5,117,10.6,40.8,12.061855670103094,0.0423728813559322,0.44166666666666665,True,False,False,False,False,False,False,False,False,False,False,True
7.0,3.1,5.6,7,230,13.2,17.36,28.75,0.030303030303030304,0.5499999999999999,False,False,False,False,True,False,False,False,True,False,False,False
3.2,8.0,4.9,5,381,9.6,39.2,90.71428571428571,0.013089005235602094,0.39999999999999997,False,False,True,False,False,False,False,False,False,False,True,False
8.6,2.0,8.7,4,503,3.3,17.4,52.395833333333336,0.007936507936507936,0.13749999999999998,False,True,False,False,False,False,False,False,True,False,False,False
4.0,4.6,4.8,4,156,8.3,22.08,31.2,0.025477707006369428,0.3458333333333334,False,False,True,False,False,False,False,False,True,False,False,False
2.9,8.0,4.2,8,161,26.5,33.6,41.282051282051285,0.04938271604938271,1.1041666666666667,False,False,False,True,False,False,True,False,False,False,False,False
4.6,6.3,1.4,2,385,3.4,8.819999999999999,68.75,0.0051813471502590676,0.14166666666666666,True,False,False,False,False,False,False,True,False,False,False,False
7.4,4.8,2.8,0,438,14.2,13.44,52.14285714285714,0.0,0.5916666666666667,False,False,True,False,False,False,False,False,False,False,False,True
5.9,5.6,2.1,4,453,30.9,11.76,65.65217391304347,0.00881057268722467,1.2874999999999999,False,False,False,False,True,False,False,False,False,True,False,False
7.7,3.6,7.4,3,387,8.5,26.64,44.48275862068966,0.007731958762886598,0.3541666666666667,False,True,False,False,False,False,False,False,False,True,False,False
5.5,8.2,4.2,5,671,26.1,34.44,103.23076923076923,0.00744047619047619,1.0875000000000001,False,False,False,False,False,True,False,True,False,False,False,False
4.7,8.2,3.3,0,206,23.0,27.059999999999995,36.14035087719298,0.0,0.9583333333333334,False,False,False,True,False,False,False,False,False,False,False,True
2.9,5.5,5.3,9,58,20.5,29.15,14.871794871794872,0.15254237288135594,0.8541666666666666,False,False,False,True,False,False,False,False,False,True,False,False
5.2,4.3,6.1,5,300,21.0,26.229999999999997,48.387096774193544,0.016611295681063124,0.875,False,False,True,False,False,False,False,True,False,False,False,False
4.4,4.4,3.4,4,681,20.0,14.96,126.1111111111111,0.005865102639296188,0.8333333333333334,False,False,False,True,False,False,False,True,False,False,False,False
4.2,3.4,1.9,4,144,24.9,6.46,27.69230769230769,0.027586206896551724,1.0374999999999999,False,False,False,True,False,False,True,False,False,False,False,False
7.1,4.0,0.7,4,251,24.1,2.8,30.987654320987655,0.015873015873015872,1.0041666666666667,False,False,True,False,False,False,False,False,False,False,False,True
5.5,5.4,8.1,0,498,13.3,43.74,76.61538461538461,0.0,0.5541666666666667,False,False,True,False,False,False,True,False,False,False,False,False
5.0,7.7,5.8,6,562,11.5,44.66,93.66666666666667,0.010657193605683837,0.4791666666666667,False,False,False,True,False,False,False,False,True,False,False,False
6.9,7.3,1.8,2,163,19.0,13.14,20.632911392405063,0.012195121951219513,0.7916666666666666,False,False,False,False,True,False,True,False,False,False,False,False
4.2,5.8,4.9,0,471,13.4,28.42,90.57692307692308,0.0,0.5583333333333333,False,True,False,False,False,False,False,True,False,False,False,False
5.2,4.1,6.4,7,279,4.5,26.24,45.0,0.025,0.1875,False,False,False,False,True,False,False,False,True,False,False,False
5.5,6.0,5.4,1,367,19.5,32.400000000000006,56.46153846153846,0.002717391304347826,0.8125,False,False,False,False,True,False,False,False,False,False,True,False
9.0,6.1,3.7,9,543,17.5,22.57,54.3,0.016544117647058824,0.7291666666666666,False,False,False,False,False,True,False,False,True,False,False,False
5.5,7.8,7.4,9,250,20.8,57.72,38.46153846153846,0.035856573705179286,0.8666666666666667,False,False,True,False,False,False,False,False,False,False,False,True
7.7,4.5,6.4,0,336,20.9,28.8,38.62068965517242,0.0,0.8708333333333332,True,False,False,False,False,False,False,False,False,False,True,False
6.3,2.7,1.1,4,260,16.6,2.9700000000000006,35.61643835616439,0.01532567049808429,0.6916666666666668,False,True,False,False,False,False,False,True,False,False,False,False
7.7,1.6,2.4,0,150,3.5,3.84,17.24137931034483,0.0,0.14583333333333334,False,False,False,False,True,False,False,False,False,True,False,False
10.0,5.4,5.2,7,426,0.0,28.080000000000002,38.72727272727273,0.01639344262295082,0.0,False,True,False,False,False,False,False,False,False,False,False,True
8.2,5.4,3.1,0,613,15.6,16.740000000000002,66.6304347826087,0.0,0.65,False,False,False,False,False,True,False,False,False,False,True,False
5.3,5.5,4.4,2,205,14.1,24.200000000000003,32.53968253968254,0.009708737864077669,0.5875,False,False,False,False,True,False,False,False,False,False,True,False
7.9,8.2,7.3,1,59,21.8,59.85999999999999,6.629213483146067,0.016666666666666666,0.9083333333333333,True,False,False,False,False,False,False,False,False,False,True,False
7.1,5.3,4.2,3,190,0.0,22.26,23.45679012345679,0.015706806282722512,0.0,False,True,False,False,False,False,False,False,True,False,False,False
10.0,7.1,4.1,8,297,16.7,29.109999999999996,27.0,0.026845637583892617,0.6958333333333333,False,False,True,False,False,False,True,False,False,False,False,False
6.2,6.1,5.8,5,135,5.3,35.379999999999995,18.75,0.03676470588235294,0.22083333333333333,True,False,False,False,False,False,False,False,True,False,False,False
8.4,5.3,6.4,1,455,18.3,33.92,48.40425531914894,0.0021929824561403508,0.7625000000000001,False,False,False,False,True,False,False,False,False,False,False,True
6.9,6.4,2.5,4,0,9.4,16.0,0.0,4.0,0.39166666666666666,False,False,False,False,True,False,True,False,False,False,False,False
1.7,6.5,6.6,0,470,10.4,42.9,174.07407407407408,0.0,0.43333333333333335,False,False,True,False,False,False,False,False,False,False,False,True
7.1,7.9,4.5,0,166,0.0,35.550000000000004,20.49382716049383,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
7.5,6.7,7.8,4,605,14.4,52.26,71.17647058823529,0.006600660066006601,0.6,True,False,False,False,False,False,False,False,False,False,False,True
5.1,2.0,3.0,6,252,26.0,6.0,41.31147540983607,0.023715415019762844,1.0833333333333333,False,False,False,False,False,True,False,False,False,False,False,True
7.9,4.5,4.5,3,274,10.1,20.25,30.786516853932582,0.01090909090909091,0.42083333333333334,False,False,False,True,False,False,False,False,False,True,False,False
4.5,8.1,4.0,9,494,8.8,32.4,89.81818181818181,0.01818181818181818,0.3666666666666667,True,False,False,False,False,False,False,False,True,False,False,False
7.5,5.9,8.0,2,331,7.4,47.2,38.94117647058823,0.006024096385542169,0.30833333333333335,False,True,False,False,False,False,False,False,False,True,False,False
7.6,6.9,6.5,0,524,4.0,44.85,60.93023255813954,0.0,0.16666666666666666,False,True,False,False,False,False,False,False,False,False,True,False
5.2,6.2,5.5,9,497,17.3,34.1,80.16129032258064,0.018072289156626505,0.7208333333333333,False,False,False,True,False,False,False,False,False,True,False,False
4.0,2.3,9.2,3,254,29.0,21.159999999999997,50.8,0.011764705882352941,1.2083333333333333,True,False,False,False,False,False,False,True,False,False,False,False
1.2,4.7,5.8,7,301,4.7,27.26,136.8181818181818,0.023178807947019868,0.19583333333333333,False,False,True,False,False,False,False,False,False,True,False,False
5.9,4.2,7.0,4,392,18.7,29.400000000000002,56.81159420289855,0.010178117048346057,0.7791666666666667,True,False,False,False,False,False,False,False,True,False,False,False
6.2,5.1,8.1,4,403,18.1,41.309999999999995,55.97222222222222,0.009900990099009901,0.7541666666666668,True,False,False,False,False,False,False,False,True,False,False,False
7.6,5.6,3.0,5,80,0.0,16.799999999999997,9.30232558139535,0.06172839506172839,0.0,False,False,False,False,False,True,False,False,False,True,False,False
5.7,4.5,1.1,7,53,5.6,4.95,7.91044776119403,0.12962962962962962,0.2333333333333333,False,False,False,True,False,False,False,False,False,False,True,False
9.2,5.3,7.8,2,237,16.4,41.339999999999996,23.23529411764706,0.008403361344537815,0.6833333333333332,False,False,False,True,False,False,False,False,False,True,False,False
5.2,2.7,1.6,2,262,18.1,4.32,42.25806451612903,0.0076045627376425855,0.7541666666666668,False,False,False,False,True,False,False,False,False,False,True,False
9.0,6.8,4.8,0,620,15.4,32.64,62.0,0.0,0.6416666666666667,False,False,True,False,False,False,False,False,False,True,False,False
5.6,4.5,5.2,2,222,14.4,23.400000000000002,33.63636363636364,0.008968609865470852,0.6,False,False,True,False,False,False,False,False,False,False,True,False
7.8,1.8,3.7,3,597,20.2,6.66,67.84090909090908,0.005016722408026756,0.8416666666666667,False,False,False,False,True,False,True,False,False,False,False,False
6.8,4.2,5.6,6,396,13.8,23.52,50.769230769230774,0.015113350125944584,0.5750000000000001,True,False,False,False,False,False,True,False,False,False,False,False
6.0,5.0,5.2,5,304,28.4,26.0,43.42857142857143,0.01639344262295082,1.1833333333333333,False,False,False,False,True,False,False,False,False,False,True,False
5.8,5.5,5.6,3,349,30.4,30.799999999999997,51.32352941176471,0.008571428571428572,1.2666666666666666,False,True,False,False,False,False,True,False,False,False,False,False
8.7,6.9,5.1,5,266,19.4,35.19,27.422680412371136,0.018726591760299626,0.8083333333333332,True,False,False,False,False,False,False,False,False,True,False,False
8.0,5.3,6.4,3,152,17.3,33.92,16.88888888888889,0.0196078431372549,0.7208333333333333,False,False,False,True,False,False,False,False,False,False,True,False
4.9,3.0,5.2,2,238,14.4,15.600000000000001,40.33898305084745,0.008368200836820083,0.6,False,False,False,False,False,True,False,False,False,False,False,True
7.0,2.4,2.5,2,299,15.5,6.0,37.375,0.006666666666666667,0.6458333333333334,False,False,True,False,False,False,False,False,False,True,False,False
5.6,3.0,5.4,4,61,2.5,16.200000000000003,9.242424242424242,0.06451612903225806,0.10416666666666667,False,False,True,False,False,False,False,False,False,False,True,False
4.9,5.0,4.0,5,393,21.6,20.0,66.61016949152543,0.012690355329949238,0.9,False,False,False,False,False,True,False,True,False,False,False,False
7.0,1.9,3.9,8,461,10.5,7.409999999999999,57.625,0.017316017316017316,0.4375,False,False,False,False,True,False,False,False,False,False,True,False
7.2,9.8,6.6,3,262,26.3,64.68,31.951219512195124,0.011406844106463879,1.0958333333333334,False,False,False,True,False,False,False,False,False,True,False,False
8.0,5.1,2.9,0,506,1.3,14.79,56.22222222222222,0.0,0.05416666666666667,False,False,False,False,False,True,False,True,False,False,False,False
6.8,7.6,4.4,3,624,19.9,33.44,80.0,0.0048,0.8291666666666666,True,False,False,False,False,False,False,False,False,False,False,True
6.0,9.1,6.8,5,140,15.4,61.879999999999995,20.0,0.03546099290780142,0.6416666666666667,False,False,False,False,False,True,False,False,True,False,False,False
2.4,4.3,6.6,0,524,9.0,28.38,154.11764705882354,0.0,0.375,False,False,True,False,False,False,True,False,False,False,False,False
8.7,7.8,3.0,1,501,15.4,23.4,51.649484536082475,0.00199203187250996,0.6416666666666667,True,False,False,False,False,False,False,False,True,False,False,False
5.6,7.4,1.6,1,432,17.6,11.840000000000002,65.45454545454545,0.0023094688221709007,0.7333333333333334,True,False,False,False,False,False,False,False,False,True,False,False
5.9,6.0,7.4,6,599,19.7,44.400000000000006,86.81159420289855,0.01,0.8208333333333333,False,True,False,False,False,False,False,False,False,False,False,True
7.2,2.3,6.3,2,459,19.9,14.489999999999998,55.97560975609757,0.004347826086956522,0.8291666666666666,False,False,False,True,False,False,True,False,False,False,False,False
10.0,7.6,5.5,8,452,0.0,41.8,41.09090909090909,0.017660044150110375,0.0,False,False,False,True,False,False,False,False,False,False,False,True
7.1,8.2,3.8,4,291,16.6,31.159999999999997,35.92592592592593,0.0136986301369863,0.6916666666666668,False,False,False,False,True,False,False,False,True,False,False,False
5.2,6.1,2.7,3,504,21.7,16.47,81.29032258064515,0.005940594059405941,0.9041666666666667,False,True,False,False,False,False,False,False,False,True,False,False
6.5,5.6,4.0,0,507,0.0,22.4,67.6,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False
7.8,6.5,5.5,2,309,20.3,35.75,35.11363636363636,0.0064516129032258064,0.8458333333333333,False,False,True,False,False,False,False,False,True,False,False,False
8.1,5.1,0.9,2,85,3.2,4.59,9.340659340659341,0.023255813953488372,0.13333333333333333,True,False,False,False,False,False,False,False,False,False,True,False
8.3,4.5,8.0,5,0,10.0,36.0,0.0,5.0,0.4166666666666667,True,False,False,False,False,False,True,False,False,False,False,False
7.2,8.1,4.9,2,487,2.1,39.69,59.39024390243903,0.004098360655737705,0.08750000000000001,False,True,False,False,False,False,False,True,False,False,False,False
6.6,5.6,4.8,1,512,3.4,26.88,67.36842105263158,0.001949317738791423,0.14166666666666666,True,False,False,False,False,False,True,False,False,False,False,False
7.1,4.5,4.1,6,295,21.2,18.45,36.41975308641975,0.02027027027027027,0.8833333333333333,False,False,False,False,True,False,False,False,False,False,True,False
3.8,5.1,3.8,0,510,23.4,19.38,106.25,0.0,0.975,False,False,False,False,False,True,True,False,False,False,False,False
6.3,5.4,1.5,5,451,7.0,8.100000000000001,61.78082191780822,0.011061946902654867,0.2916666666666667,False,False,False,False,True,False,False,True,False,False,False,False
3.7,8.4,6.8,10,444,10.7,57.12,94.46808510638297,0.02247191011235955,0.4458333333333333,False,True,False,False,False,False,True,False,False,False,False,False
10.0,3.3,6.9,1,405,22.8,22.77,36.81818181818182,0.0024630541871921183,0.9500000000000001,False,False,False,False,False,True,False,False,False,False,False,True
5.8,8.7,3.5,3,92,22.1,30.449999999999996,13.529411764705882,0.03225806451612903,0.9208333333333334,False,True,False,False,False,False,False,False,False,False,False,True
3.5,6.7,1.5,4,262,10.5,10.05,58.22222222222222,0.015209125475285171,0.4375,False,False,False,False,False,True,True,False,False,False,False,False
6.7,7.5,6.7,5,393,15.2,50.25,51.03896103896104,0.012690355329949238,0.6333333333333333,True,False,False,False,False,False,False,False,False,False,True,False
7.2,4.4,3.6,4,45,7.4,15.840000000000002,5.487804878048781,0.08695652173913043,0.30833333333333335,False,False,False,False,True,False,False,False,False,False,False,True
5.4,6.2,4.9,8,277,16.6,30.380000000000003,43.28125,0.02877697841726619,0.6916666666666668,False,False,True,False,False,False,False,False,False,False,True,False
6.4,4.4,2.0,4,289,30.2,8.8,39.05405405405405,0.013793103448275862,1.2583333333333333,False,False,True,False,False,False,False,True,False,False,False,False
9.6,3.2,1.9,4,309,7.4,6.08,29.150943396226417,0.012903225806451613,0.30833333333333335,True,False,False,False,False,False,False,False,True,False,False,False
3.6,7.5,6.3,1,473,28.7,47.25,102.82608695652175,0.002109704641350211,1.1958333333333333,False,True,False,False,False,False,False,False,False,True,False,False
6.7,6.6,4.1,8,243,13.6,27.059999999999995,31.558441558441558,0.03278688524590164,0.5666666666666667,False,False,False,False,True,False,False,False,False,True,False,False
6.0,5.1,4.4,6,299,2.0,22.44,42.714285714285715,0.02,0.08333333333333333,False,False,False,False,True,False,True,False,False,False,False,False
5.6,7.8,3.2,6,435,12.2,24.96,65.9090909090909,0.013761467889908258,0.5083333333333333,True,False,False,False,False,False,False,False,False,True,False,False
5.0,4.8,4.5,8,234,3.2,21.599999999999998,39.0,0.03404255319148936,0.13333333333333333,False,False,False,True,False,False,False,False,False,False,False,True
2.5,5.3,1.7,5,230,2.0,9.01,65.71428571428571,0.021645021645021644,0.08333333333333333,False,False,False,False,False,True,False,False,False,True,False,False
8.1,7.1,2.4,1,235,4.8,17.04,25.824175824175825,0.00423728813559322,0.19999999999999998,True,False,False,False,False,False,False,True,False,False,False,False
5.8,4.8,3.8,1,388,24.0,18.24,57.05882352941177,0.002570694087403599,1.0,False,False,False,False,True,False,False,False,False,False,False,True
7.2,2.4,3.0,8,459,7.6,7.199999999999999,55.97560975609757,0.017391304347826087,0.31666666666666665,False,False,False,False,True,False,False,False,False,False,True,False
5.3,5.2,1.7,7,0,8.2,8.84,0.0,7.0,0.3416666666666666,True,False,False,False,False,False,False,False,False,False,True,False
6.4,3.6,2.8,6,156,14.0,10.08,21.08108108108108,0.03821656050955414,0.5833333333333334,False,False,True,False,False,False,True,False,False,False,False,False
6.0,6.5,4.8,4,511,9.0,31.2,73.0,0.0078125,0.375,True,False,False,False,False,False,False,True,False,False,False,False
7.7,1.6,10.0,4,276,14.4,16.0,31.724137931034484,0.01444043321299639,0.6,False,False,True,False,False,False,True,False,False,False,False,False
7.8,6.6,4.7,2,421,22.2,31.02,47.840909090909086,0.004739336492890996,0.9249999999999999,True,False,False,False,False,False,False,False,True,False,False,False
6.5,2.5,6.2,8,52,14.5,15.5,6.933333333333334,0.1509433962264151,0.6041666666666666,False,False,False,False,False,True,False,True,False,False,False,False
7.2,4.6,9.1,7,463,13.0,41.85999999999999,56.463414634146346,0.015086206896551725,0.5416666666666666,False,False,False,False,False,True,True,False,False,False,False,False
5.9,3.4,3.5,2,323,4.2,11.9,46.81159420289855,0.006172839506172839,0.17500000000000002,False,True,False,False,False,False,False,False,False,True,False,False
5.4,5.4,7.9,9,502,10.8,42.660000000000004,78.4375,0.017892644135188866,0.45,False,False,True,False,False,False,False,False,False,False,False,True
7.4,4.6,5.1,5,445,11.1,23.459999999999997,52.976190476190474,0.011210762331838564,0.46249999999999997,False,False,False,False,True,False,False,False,False,False,True,False
3.5,4.3,5.5,0,313,7.4,23.65,69.55555555555556,0.0,0.30833333333333335,False,False,True,False,False,False,False,False,False,False,False,True
3.8,6.5,6.5,1,454,20.9,42.25,94.58333333333334,0.002197802197802198,0.8708333333333332,True,False,False,False,False,False,False,False,False,False,True,False
5.8,3.1,3.3,1,383,17.2,10.23,56.32352941176471,0.0026041666666666665,0.7166666666666667,False,False,False,False,False,True,True,False,False,False,False,False
9.2,5.6,8.1,5,488,22.9,45.35999999999999,47.84313725490196,0.010224948875255624,0.9541666666666666,False,False,False,False,True,False,True,False,False,False,False,False
6.6,6.3,3.4,8,317,28.5,21.419999999999998,41.71052631578947,0.025157232704402517,1.1875,False,False,False,True,False,False,False,False,False,True,False,False
4.8,3.9,6.5,2,190,29.6,25.349999999999998,32.758620689655174,0.010471204188481676,1.2333333333333334,False,False,False,False,False,True,False,False,False,False,True,False
3.0,7.6,6.7,2,364,12.7,50.92,91.0,0.005479452054794521,0.5291666666666667,False,False,True,False,False,False,True,False,False,False,False,False
5.3,3.8,3.5,3,306,6.6,13.299999999999999,48.57142857142857,0.009771986970684038,0.27499999999999997,True,False,False,False,False,False,True,False,False,False,False,False
5.5,2.8,3.3,3,231,3.8,9.239999999999998,35.53846153846154,0.01293103448275862,0.15833333333333333,True,False,False,False,False,False,False,False,False,False,True,False
4.2,5.3,3.3,4,321,7.0,17.49,61.730769230769226,0.012422360248447204,0.2916666666666667,False,False,False,False,False,True,False,False,True,False,False,False
4.5,7.6,8.8,5,312,23.9,66.88,56.72727272727273,0.01597444089456869,0.9958333333333332,False,False,False,False,True,False,False,True,False,False,False,False
4.6,2.2,1.8,10,350,12.0,3.9600000000000004,62.50000000000001,0.02849002849002849,0.5,True,False,False,False,False,False,False,True,False,False,False,False
5.1,1.1,1.4,2,122,10.2,1.54,20.0,0.016260162601626018,0.425,False,True,False,False,False,False,False,False,True,False,False,False
5.3,7.6,3.5,5,236,9.8,26.599999999999998,37.46031746031746,0.02109704641350211,0.4083333333333334,False,True,False,False,False,False,False,False,True,False,False,False
9.7,5.3,7.0,6,197,8.5,37.1,18.411214953271028,0.030303030303030304,0.3541666666666667,False,False,False,False,False,True,False,False,True,False,False,False
7.3,4.6,5.1,2,231,7.8,23.459999999999997,27.831325301204817,0.008620689655172414,0.325,False,True,False,False,False,False,False,False,True,False,False,False
7.4,6.2,0.9,0,241,14.7,5.58,28.69047619047619,0.0,0.6124999999999999,False,False,False,False,True,False,False,True,False,False,False,False
7.6,6.0,2.0,5,88,20.5,12.0,10.232558139534884,0.056179775280898875,0.8541666666666666,False,False,False,False,True,False,True,False,False,False,False,False
6.0,3.4,3.2,2,595,19.2,10.88,85.0,0.003355704697986577,0.7999999999999999,True,False,False,False,False,False,False,False,False,False,True,False
5.7,5.6,1.7,3,147,14.1,9.52,21.940298507462686,0.02027027027027027,0.5875,False,False,False,False,False,True,False,False,True,False,False,False
6.4,8.0,6.8,6,431,14.5,54.4,58.24324324324324,0.013888888888888888,0.6041666666666666,False,False,False,False,True,False,False,True,False,False,False,False
8.2,6.6,2.9,6,298,1.9,19.139999999999997,32.391304347826086,0.020066889632107024,0.07916666666666666,False,False,True,False,False,False,False,False,False,False,True,False
6.0,2.7,6.5,5,460,9.8,17.55,65.71428571428571,0.010845986984815618,0.4083333333333334,False,False,False,True,False,False,True,False,False,False,False,False
2.5,7.9,0.5,5,386,17.7,3.95,110.28571428571429,0.012919896640826873,0.7374999999999999,False,True,False,False,False,False,False,False,False,False,False,True
4.1,7.8,5.2,2,687,20.6,40.56,134.7058823529412,0.0029069767441860465,0.8583333333333334,True,False,False,False,False,False,False,True,False,False,False,False
8.4,3.7,1.8,3,242,19.3,6.66,25.74468085106383,0.012345679012345678,0.8041666666666667,False,True,False,False,False,False,False,False,False,True,False,False
7.0,4.9,6.7,6,559,16.4,32.830000000000005,69.875,0.010714285714285714,0.6833333333333332,True,False,False,False,False,False,True,False,False,False,False,False
4.3,0.8,4.2,0,360,19.1,3.3600000000000003,67.9245283018868,0.0,0.7958333333333334,False,False,True,False,False,False,False,False,False,False,True,False
5.8,3.3,4.2,3,343,5.4,13.86,50.44117647058824,0.00872093023255814,0.225,False,False,False,False,False,True,False,False,False,False,True,False
10.0,1.9,4.3,4,235,0.0,8.17,21.363636363636363,0.01694915254237288,0.0,False,False,True,False,False,False,False,False,False,False,True,False
6.5,4.3,5.1,1,519,14.1,21.929999999999996,69.2,0.0019230769230769232,0.5875,True,False,False,False,False,False,False,False,False,False,False,True
6.3,6.6,5.7,5,603,22.0,37.62,82.6027397260274,0.008278145695364239,0.9166666666666666,False,False,True,False,False,False,False,False,False,False,True,False
5.1,4.9,6.7,4,533,12.8,32.830000000000005,87.37704918032787,0.00749063670411985,0.5333333333333333,False,False,False,False,True,False,False,False,False,False,False,True
5.0,6.2,2.6,6,200,7.0,16.12,33.333333333333336,0.029850746268656716,0.2916666666666667,True,False,False,False,False,False,False,True,False,False,False,False
4.4,4.1,2.2,3,152,10.5,9.02,28.148148148148145,0.0196078431372549,0.4375,True,False,False,False,False,False,False,True,False,False,False,False
5.1,7.6,4.4,3,359,20.2,33.44,58.852459016393446,0.008333333333333333,0.8416666666666667,False,False,False,False,True,False,False,False,False,False,True,False
7.1,6.3,6.5,4,252,9.0,40.949999999999996,31.11111111111111,0.015810276679841896,0.375,False,False,False,False,False,True,False,False,False,False,True,False
6.6,3.4,3.6,3,311,20.6,12.24,40.92105263157895,0.009615384615384616,0.8583333333333334,False,False,False,True,False,False,False,False,True,False,False,False
3.5,7.1,4.9,3,340,17.6,34.79,75.55555555555556,0.008797653958944282,0.7333333333333334,False,False,False,False,False,True,False,False,False,False,True,False
6.6,4.0,3.5,3,234,25.4,14.0,30.789473684210527,0.01276595744680851,1.0583333333333333,False,True,False,False,False,False,False,False,False,True,False,False
7.4,1.4,8.9,4,212,16.1,12.459999999999999,25.238095238095237,0.018779342723004695,0.6708333333333334,True,False,False,False,False,False,False,False,False,True,False,False
7.9,7.5,4.9,0,223,13.7,36.75,25.0561797752809,0.0,0.5708333333333333,False,False,True,False,False,False,False,False,True,False,False,False
8.7,5.0,4.5,5,437,22.6,22.5,45.05154639175258,0.01141552511415525,0.9416666666666668,False,False,False,False,False,True,False,False,True,False,False,False
7.0,6.3,1.1,5,610,11.8,6.930000000000001,76.25,0.008183306055646482,0.4916666666666667,False,False,False,False,True,False,False,False,False,False,False,True
8.8,5.8,3.1,2,311,0.0,17.98,31.734693877551017,0.00641025641025641,0.0,True,False,False,False,False,False,False,False,False,True,False,False
7.6,8.3,4.3,5,531,27.2,35.690000000000005,61.74418604651163,0.009398496240601503,1.1333333333333333,False,False,True,False,False,False,True,False,False,False,False,False
7.8,5.6,5.2,5,299,1.0,29.119999999999997,33.97727272727273,0.016666666666666666,0.041666666666666664,False,False,False,False,True,False,False,True,False,False,False,False
7.3,0.7,4.2,3,322,18.4,2.94,38.795180722891565,0.009287925696594427,0.7666666666666666,True,False,False,False,False,False,False,False,False,False,True,False
5.7,5.4,2.1,3,0,13.1,11.340000000000002,0.0,3.0,0.5458333333333333,False,False,False,False,True,False,False,True,False,False,False,False
8.2,3.8,6.5,4,228,9.5,24.7,24.782608695652176,0.017467248908296942,0.3958333333333333,True,False,False,False,False,False,False,False,False,True,False,False
5.0,4.0,6.1,2,548,17.4,24.4,91.33333333333333,0.0036429872495446266,0.725,False,False,False,False,False,True,False,False,False,False,True,False
8.9,3.0,3.1,6,243,0.0,9.3,24.545454545454543,0.02459016393442623,0.0,True,False,False,False,False,False,False,False,False,False,True,False
